"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
w8z7kIsca07f1sXjo_iE5gJp2TnQc2bQNeetzlirR9vfmAs,본채 만체,274,176,171,0,0,0,0
W9c5AqhdRXtMu_j2EYW861peWngOWC1jA4Du1Riy7iXEBLIt908M8o8Vyw,까불면회떠버린다,155,320,290,1,0,0,0
WADlWq0OY2s0hLF4DKqTKnC8g197MOJOT_svPmtHtLvZYoU,Iphigenia,10,652,664,0,0,1,0
wAEg_uVvETAU4lqk_8WidxEMPylvw7zUHxYcrzegPoynRGI,게 임 빡 고 수,0,86,66,0,0,1,0
WAETQh6_rxbA2deauoHM6KlicKKwOiVFV4bAimyCSOPwQw,"00971",0,87,77,0,0,1,0
WaFEnF90pzn3ooqGtxuJq2q5CPvmFh49ud8EQfgbduekeQ,도리도리목도링,63,228,209,0,0,1,0
wAfsXNlVucPBdBsuzEfr_mYjWYrb-1CwA-_aEujexeQd8w,럭스원챔아니에요,0,200,199,0,0,1,0
wAjRVWIYzQMvsD-X6E7oTHcXXd8GWEb_jelr3zTWicIzegc,DeliciousMilf,22,134,121,0,0,1,0
wan7xY_zyTokV_d4zm57y4FrTDew3p4JcatuI8enZAkXLoM,람 머 츠,44,96,69,0,0,1,0
wanKKyWx5uo99DloEJsRdy77WgAAHAV8hJkYDX36SJV3Miw,어쩌란 말이냐,1,84,59,0,0,1,0
WaoTU82S318rwTW5VOLlLLTKDRXSp3R_CCxvrReG2JaSf5JRyMcHhaFQUw,잭 풍,1,58,48,0,0,1,1
WAp43rDlkL9T0qLbXEN4VU5xjkqWkWrBGhsSN-hzvprxE08,우리바텀은금쪽이,1,171,138,0,0,1,1
wAXfwXIuFHRMCRACk64ebfCh96GOSmrim8eT17mdmxj4Bhp0,벽꿍on,112,57,42,0,0,0,0
wAY5LUKMlPyOtuwD3W_WbH580OIm5nHNaUwX4ALu_VLYq5M,SOODANGK1M,38,88,83,0,0,0,0
WB3xzjVe9AykcrcD6piMOOb-h9pFcQT_C4vxDtwrra7DmSE,충주갱수,161,351,345,0,0,0,1
Wb9UgNJsqtu-sHpQCzO5azC7ie_tTFnAMrlGjX01koHn3Dk,살랑살랑 야빙밍,0,76,75,0,0,1,0
wBntnTBMWFzRnCj4ubSFhz4ja_sW7TyRGYVVH3gQssI_ByU,홈 질,220,387,345,1,0,0,0
WbPYjYGumwaEeoZMjpP4zLJVxkJGrnlUvMZ2FOhYMigdu2E,Lyn,151,67,32,0,0,0,0
WBQLQPe4pxq0LqugtKp704TLWB5PHjJpMvjzpgYmz6pMvQ,게이온,263,337,327,1,0,0,0
WbvoW5nWsSg--wxuKWx_wYngBtjn0xYuqwKNVUQdFF3ZOuAQu9aSDa0NvA,jjfam,52,89,80,0,0,0,0
WBzhUrZ0BemhUKO6jcmyUbGICDJ12RTuHnT4VMpb707rM58,ScreamY0Y,251,35,16,0,0,0,1
WcdocymWqh0y99aoLbIM0OdBFqW3Lk23oj23Qxj18zDej7E,다딱이들다뒤져,119,141,135,0,0,0,0
Wcg85lKba1oy3NBMyF_C_jXmugIV6qSd2hiI_16SIdjFbg,BoX in a D I C K,251,91,78,0,0,0,0
WcL0b8cdrBg72fl5y6s_3LNHqox15HnKxEueswGWi65Fgu8,AS sung,69,85,68,0,0,1,1
wcMbKWQJ5iNTX0EzagqGq7IFZFIC5lUi-7UvyBGFO_1Q_C5o5eUjjCy4cA,GENGNEG,201,196,192,0,0,0,0
WCmRCCG1LuWD5vUmxATYP7Yjj-3VxZZSl1FQzB_64-KN8fo,캐 인,163,209,212,0,0,0,0
WcoryRpc0tSXZsMghnbRS3Q0wRfPsP9r67vJ_zkPh4fpmCuXAw68bBxE-A,둘 피,263,160,127,0,0,0,0
WCowtyyA3GzLlIxVzl2CuzVUWZBYQUPl_G7tKB7krJ44DE4,상여우의깡통로봇,61,144,132,0,0,0,0
WcstaJJ4-afj_9HaQdOE1nnHI6hO5QEIOhRACGqo003CI-s,빛스비,0,93,84,0,0,0,0
wddy7OLBwmmUl0Go-z0Jv-90bkfGCCOwhrJ3_wVyaelh5nM,상추먹는 거북이,1,157,158,0,0,0,1
wdK0GMXVK3VJ_Dme22bClRMtrtaylvIEuz1ydcayDSPwvNg,풉키풉키푸헤헤,94,132,120,1,0,0,0
wdKvv3oDcEB24yMqLp0Dtsp3kWZYgu--ZcFvzf4b4WRFzz4FGavfJss9WA,li xiao yao,1,269,259,0,0,1,0
wdmZvpZbJDdjqqxlda1GdvkpJrTlyU_SnOx5hBuJx38hfuVtGuw4KHkZDw,player ice,186,310,298,1,0,0,0
wdql8F_vBLlzp1FE-7CC1_s3I1xVQHVdH8WBFMN2dHJTCpdUHHDCYaX8pg,고양이왕자,110,74,43,0,0,1,0
wDs5NTYSYyr6tNsnix2wkM3fb29sFGhPB2-DK-ssCfKy32B3ctu6Bl9Oyg,원륜님,148,60,53,0,0,0,1
wDsBrZYuhMD5-BOd9eCIoGEgdG_BlkPnN6D6uVf6Zd205YKQ3LN01lxwFg,세혀닝부캐,0,56,39,0,0,1,0
WdXIF-dUnDOOiGueGObtQgcTf6zT9NoD3IruFqMQSEmWVfdXjvYaLr5EWA,jugtao,25,108,91,0,0,1,0
we1tTzJ6rArjepd8hQ7JuuHgACEdRpRKYepWJ9-DODTujeg,잭스랭킹1위,22,122,108,0,0,0,0
We4YIMmim1oJXD_I6J4XeLkU0KBPbWT4iLyHEEcBCj7J4N8,나라잃은백정,118,160,129,0,0,0,0
wE75eiztdlcdamKyC9CD1y378pLPPpBu_8hXH-EHns_sFeQ,나이열일곱,127,213,204,0,0,0,0
WEBNCygp6sfQbY6nBjFXAZreBIrCskwFWeiaPVdFOSwBgv4,실사판,78,236,194,1,0,0,0
wEcoaCMOipQETWZp817iSlCWuwFiVsilOTkM2TEcmOj5-rbM,요네 정점,269,154,107,0,0,1,0
weNS50IaJfjuylecdKWgdQarPPV3T1MWMwVQOmPdqnLNSE8,BRO Enosh,218,53,37,0,0,0,1
WepN9NUDqgZeLzDfAlGKVvoE3fBfL8q9lBkbijmw2jEiJOmXggalREythg,Treasure girl,279,484,472,0,0,1,1
werXXZfE1Ov4k3EMKrXrCXo1PI1hsHjGkVhWzj1ctbIrjZdtqi-sslpZ0w,홍태흔,36,97,93,0,0,0,0
wERyfaczqdRSr-T07KhXlsYXnm5OgfFYkSpEJaAoLHNdJw,Tham Hanni,21,71,59,0,0,0,0
wex43burrwiqlWbwF8WKtTqlOAh3sUNTQ2MeGFaBouFn1w,째 히 잉,78,74,63,0,0,0,0
WF4o9TznLmF50cGfuPdFIxf-nROg5F-KRu5t2_NSR4iIsxQ9A39f4umSFQ,canon duet,155,95,74,0,0,0,0
Wf6c5B6vSr_hAOr0C_7DH0TYiEmp86vJArNc9v02TUZoWw,잘해도못이기잖아,57,141,139,0,0,0,0
wfFkDu0ZkcSI-Axl0jzp6n-6Q9zMm7OqacwSBtUW97vXEyI,박승헌,0,75,69,0,0,1,0
wfm4pnb0EYdBodHsIZ4uhypwHRLDw9VTWHOlKxqBL8npoSM,강봉2,56,207,163,0,0,0,0
WFmf_RSNYkyU0JfQ1fgQsO2HOnDKun6vU00LJAFEgWu2ECQ,김김경현,180,79,65,0,0,1,0
Wfqy5-0md3dj_z4Pec4ozXrafsajwOkAXChDPHbbTGsW8Ts,말랑모찌만두,236,47,32,0,0,0,0
wfR85FCr4XPUq7h_9kaQASzB8r-5OiQJ-H8BEnpogOmy-HYq,예상이됩니다호호,185,233,184,1,0,0,0
WfwcpWkm3gwr1tQxwqdETVw8muDuFHyD1wDwkkxOYmZ1l8c,기혁2,22,113,100,0,0,1,0
wFwSsAqI6gnvviE9Rlu-1HuVs8MeSFtysdU7ziB706D9Qg,"27D",25,349,330,1,0,0,0
wGCfQDxJ-e2ig3buaVVsEcCrylzFNDKCGQbbQgvCFQdbR48,InT Master,20,132,107,0,0,0,0
WGCUVrL3J8n871LDSTAYg1dmw76ER50pYMnGiV7MyswKBdg,치윤정,23,208,191,0,0,1,0
WGdZxMqMrHtYmbuy-rUdQhliZDEJjf5J35z9diRgWqdPtLc,시 람,1,269,271,0,0,1,1
wGImibYFMEMkFoVT0OegsmGM3vLWfKFiaVc844ZhnQUuods,익숙한 새벽 세시,59,108,59,0,0,0,0
WGiTjLwnGp4SvVr1Zw2lWxUSj5MIF7t6bkiQEF9NRUZZa8s,입열면안참는탑,159,200,152,0,0,0,0
wglFG8r2J7D48fGtoHs_sPLSGnEFPntwOQmghHXVhaPEVaQm2oddvqtRRg,실력은점수로증명,82,196,190,0,0,0,0
WGlJUOfuvSkarb7twiZwOdjowyrjhgdTQolIN3bc5NLARxc,뽀야당,68,198,194,0,0,1,1
wGSAOc4Ta69YTuDoxEDwS6AArPn9ve6YR0cGX43OKaHjuA,동천동불주먹,22,145,110,0,0,1,1
wgT7zBIDHrnuJb_RanKfciLwYHPV_p3xgON7jzbCOhDZha2uZHWJX2eW8w,HLE 져니,283,133,93,1,0,0,0
wGUL5AL-TRT586yE-gtE83qo0z_rr4CaxeQKiXIIseOZdEuizGjG4wth8A,s0pi,1,112,107,0,0,1,1
wh-tjIg-Slzk-JyXFs0H3QMbsF9L5dcu729JSDurK4U6Kw,HLE Road,272,72,63,0,0,0,0
whgQbwAm_jSPh3jUoNyZli3rdkCyPVWr2QoG1L8bbBzaBv3VeT2Uk5WHyg,pokeman,287,71,29,0,0,0,0
WhIcOhvPrzlxpt0Y4gEAWOwFKVg1MVFdX3JWWhviOxR_Zw8,팀운X망 질병게임,154,175,167,1,0,0,1
Whjbc5EK8reX2YDoJUMObRZmRSuMhZKMYCFZKw32xv-I_q4,부 진,226,143,134,0,0,0,0
whPEQ3T474tpIk810vLEVl79dKbhw10gJ28W8zT8_sZN3Yjw,X 궁,101,91,92,0,0,1,0
WHSoN0ucM9togLqflHbbSOdgw2_YGWeijKRQb7wLyk14zIM,포악한육식똥물,127,155,134,0,0,0,0
Wi15_ufI7RDThmKD6TDIxg-wy3uiUJyJhPeuKOwHc9FmQpQ,종행교,0,100,81,0,0,1,0
Wi4rOGhrdG6ugNHrqBrRWWuZkVPeULyS4zRAvM6Uyl_9SUU,"2023년4월11일",0,56,42,0,0,0,0
Wi508r8p36fMXjOSSdjiE0tvg3k4_X7XOlN8lZ81fE-YYRc,벚꽃성 외곽,19,93,92,0,0,0,0
WiK21hnRnuPfnSenThuuwB3CgN3bpumFta7JPA9ZJUcnyJdzsqTQ5IWhUg,Permaban12422108,234,276,264,1,0,0,0
WIktDYRtLNgs0Vf0j6wWkoMwy-67vjCkNVqClySKjGSg0zc,I love U rgot,66,262,237,0,0,0,0
wiMpVzB0Niqv6rUAM2pYDYOB4jv3h7O7vMQpG3Q6SfDqFVM,한국룡,22,129,115,0,0,1,0
WIOrfY9cI-fvO2H3MeCvpRYU6V7ASgDqyX6hOdjJk7XS7IAljp7euzI8zw,기와 학습,305,95,74,1,0,0,0
wioZJZe6CSO2ZKEi_2BfoCRghNB1iaLlhkTZCh2OCMOhoHMS41QkvBMA5w,매운맛 다리우스,161,105,94,1,0,0,0
WIr7IyENX5duayc3QxFqVjsFbGfdsqpDMM10aWMlRLhD1g,맞기 담당,318,164,141,1,0,0,1
wIXBABrdYEzGdsZiuuG3RSOi3orDCEOyDRv3xmuLPGGWCA,이해력,144,102,83,0,0,0,0
wiZWNtedGbQ3qh6QyZnfLvZLcSEX--RMRxln5YAGvg9WfSo,듀와단,1,66,37,0,0,1,0
WJ6Ps9OxHMNXF0d03vlOA5xi7CFLUMJBMRbPbfxq0l32-To,잉 뚜,211,129,109,0,0,1,0
wJfSjNIdMur9K3Gxo-Wdk3XHUPOQQIffgkXgR2RDxnsnsOdQl_Eyd8HsbA,루덴의 폭풍,443,279,258,0,0,0,0
WjHn2OktRY4SVb-dAhGmstzfdXxGq50QWYGm3kIQ-86OzuE,각자의 고독,223,69,52,0,0,0,0
WjKqlhq51-364pwnpqOPttN9mKICZWCN49HAGKZzd0wQbhY,칠성상어다,1,105,87,0,0,1,0
WJQ8qSwqgolX_2VR1g5lMg0_KcxhwQajSrlnV40mB2BvBoaNe85wvjOyxw,할머니의피지컬,23,232,210,1,0,0,0
WjVf999uBEOxeTRRgqfXWReISLPY010r7PcICutkU4tK29l-ep3v-kfgeg,Mjm629,1,125,131,0,0,1,0
WjxRvbf_EU5pBtJbn5rxbq-9H3-_JJZy17AujgwsknUs1g4,삭와탱,71,50,44,0,0,0,1
WK30iGP8-NtekJBIOEebdk6mNta83G25y0HyvpY5oqOyxyA,고양이자존감운동,1,119,102,0,0,1,0
WKaablXAvQ6H--ZjQaPGApExueaC3lcXHY90Y-oRiE9XnQQ,강형욱도못길들임,23,26,23,0,0,1,0
WKlt7upEx6nYtGqaQ9l7q-3-5o9YeIhDD0W3nUaSi98nEkk,GOO TANG,132,131,116,0,0,0,1
wKWol8XVHgqUtePGcEl1_erdCe1BHKahZ6txqWWjCvNEhTHzozmaBSVokQ,god rui1,115,65,31,0,0,1,0
wLC4Gk7mJr6NYs2M7Kx1vTsU1rmZajlfq0V7Q3amYhjUs5UE,yucca입니다,92,78,66,0,0,0,0
WLn8D7tXwlsE8DnkmT3bvkhsH7ZdfPC_l4w7_RwygII4fGyZuEevtd6h3w,nixiangwo,70,30,18,0,0,0,1
wLnMR-qUbF6F5N2sx1tr6HFN3tkxiukY3BAIPNiFe-QkcV4,도구싸대기마려움,175,243,217,0,0,0,1
WlUBDo6M1iWJylGTie6OTIT9RWcU_2wTNQsDISblWBir0P42e5Uczl-FFg,lmyy,297,215,201,0,0,0,0
WlxGMflzxq1jxi89C3UsWd4qj83uLBvrKq_IqT2U5azl2bc,애들아 잘해보자,117,115,95,0,0,0,0
WlZCP73uJHo-PKKj2zvbwlU8kvJG2ebC7SFmYUdEv0wtl84,티르이야기,1,216,161,0,0,0,0
WLZZi6pHkEd3dQaKtO6MruoUmQHo4GxPck2oc7s6GokRxuc,the pridestaIker,107,137,106,0,0,0,1
Wm_hJeUBAUcruPO68PjUAC8i0E4nd-KrMaxerFQ2dJSxYL0IK5cAZGvG3g,빅 빅,311,163,146,1,0,0,0
WmAPbi4eGOyKYgxOpY4w5SJzaG0AQcVpc2Nvp9o4FmhoWvgb2LXqFFU28w,"2023비  난",484,275,228,0,0,0,0
WMc3M-PIP7-Bf_4JCJ3Ckf_UTWPQEEsevTukXn0flE2r8Uyt,존중배려행복사랑,1,74,54,0,0,1,0
wmE5rLdInRx5W6J0jd4khhFixmkeytsbxcPKIqyDQNGgeBU,홍띵똥,45,84,78,0,0,0,0
WMg1XsekxhfUAz5zBuvPD0Aecim-db-AMk6jGqwC4MSWGw02o_a8pEO8SA,T1 sup test2,95,299,284,0,0,0,0
wmhzqmtStwyuSGV7VD6g9EnrF4yaOEce5nwwhHqZDTdzQudDXy_KcJx6wQ,여긴중국서버인가,484,531,512,0,0,1,0
WMNhFaHglXJFgvaVaPx5TKZWYzRjW70uHHPJ3gW6tspzXw,잠보단게임,22,85,62,0,0,0,0
wmni76vssPp-SbswCO0EZrmHp7P7fVSZF-CVOeWv5WIM8-A,IlIIIIIllllIIIII,38,86,78,0,0,0,0
wMpuYrxNYkKjk1Aec1L2WodpXIBaTM1Ee5iKOGNy7q7Rzes,수호망,219,98,87,1,0,0,0
wMQoyW7vsYxrr-xjSw8VphKLxRW5BhtIaQwF7WJshn_Yd37G,asd987,63,282,241,0,0,1,0
wmT9Wsg96Nj1PgPGfhCAN072CoGPnweZk7dmfhQ8JXQKbFc,약해요노루,20,131,95,0,0,1,0
wmy8EafQwAH5S6AgMUZ2_nD5Gl4nNL7fQFEcvy88oXQ4lw,뚜댜다,101,89,74,0,0,0,0
wMZGDGta1DAZxVWebIdO20YVUU-PZ4O2U_6WoGIzoPFNLA,장철령,28,109,60,0,0,0,0
wn-fKgMnDga85k8ZdWrxaMzLhl1a2EyJM9hWuteotObndhU,afreecaTV 주먹밥,16,196,198,0,0,0,0
wN8qptryw5lxUthAH7fjKpDpKBqBwiNDzFutt8U8zLD1f3bMujKV9kVGdA,sensitive3,321,147,97,0,0,1,0
WNLdkEhK-qVcSFX3INQzNQNKsy6dkO9OzymXypw3mNXLPfw,모에모에뀽 S2,19,188,168,0,0,0,0
wNpjTZNzPQX4ozmanhnVnKPVjjkHak0jhcXl99WJI-xV3yYS-hZEqnyfVQ,ecrofniamwi,0,175,180,1,0,0,0
WnQ9BZIKEFRgERvHuYmK0wU5R4obnq7soZSJMTZRyHciGqo,오너친구도우너,233,150,108,1,0,0,1
WnSYnMEgJ_c-IqkVvLO7X0osLYgHBT6g_vVG8h4QfIw-0is,갱플원챔버러지,317,84,65,0,0,0,0
WnteO_RLvo8QwtkPpcWzwkFs7Y1B85_L8Q3nVI9AgR0qUvwmBBBrjIDbTA,MyCorn,137,154,147,0,0,1,0
wnU6g1DzGwEL_77EJQvrK1nrRUl99JqvBbsylAX49SlCUaE,닥닥이혐오증,23,120,116,0,0,0,0
wNVCAToyddmGWRsUu6FrvnStpf9DDWUalyv5uq84-_AA3G5E65TKLlXVfQ,Gen G Just,314,110,97,0,0,0,0
wNwDEMLCOgrEoqEWHiHFbWU4q9RIHokVozdaqYz5vua6luY,황매돌,502,111,87,0,0,0,0
WNXf8ablNoQl7-twJfs8Bmtqe6byjLWRAjvRL-bNcrQiAA,AzaZela,11,109,70,0,0,0,0
WO-KHxoZ475MIPojo_1lRZknhZW5mWBTtKO5dm4r0UJvvQ,청량한 제로펩시,38,85,78,0,0,0,0
Wo2WkCeL_gyapYnPc0fj2kB1M1gdH_ys2tup_jSGob8odUw,쾅 튀 짱,0,57,25,0,0,0,0
WOBe8uFpJFZxyIMbnCEsnfBOM7YVdf1uMQl8kAyDRj8GzWI,수험생 혜진,0,131,123,0,0,0,0
wOhaOBhCV2ljKs8EGsgX0_TuqhEE9uEfQN9ahlT8_dBBjg,Make me 1ove you,45,82,73,0,0,0,0
woiXc6Ufe9OW0b1MUJRexjxoSd5T0YDb4QMoUhPkoSaWiww,키아나개쓰레기,240,190,184,0,0,0,0
WOL1LPtcyNkc2MLAW2j45LizXgbtCWR9fCGLFH5fHokl4Ak,값진 패배였다,96,271,261,0,0,1,1
WOOK8q1fggMQcFLnTokLs4R3OtyWzDV2KxCvG-j3mN5iYg,한강한,136,177,162,0,0,1,0
woXV3cEScjx8HKqTLCWSgwQh4eVYMZd0m2n6uFkAN-jehkA,선생님도롤한다,1,102,85,0,0,1,0
WP1lrd9yYL038dDQr-f3UQQf93_spgLypRY9uyZtsvl8wiI,시간을보아하니1,1,47,37,0,0,1,0
wPBRk5WJ9jCi60eNxqTuC3DMrAZIvv6KqoZux_DHvaZAjvs,리버리,114,180,167,0,0,0,0
wPCYr9A2Y7OzVKo10bfnkyI9LjvsSX5PunMJtTFtj3-bE3Y,나    오    미l,0,97,73,0,0,0,0
wpPw6Z1iRYkBoDSuTsrkKIPEMprRSgZoK5UUUz22kS5z-sc3CiRckJrxiA,Worlds Champion,23,136,110,0,0,0,0
WpwpuSytUJ-X5IgvsnY4pTfkR4W6qyKzA8wWtEEV6eZNPMl_,danque,0,257,253,0,0,0,0
wQ-BKDcHfiYGv02xTSOQEU_ve5gLNkar5RUnHs8B9SjRABc,Senahihi,1,132,131,0,0,0,1
wQ0vRFoqgjNZoBveVXOvRFPsjZtE-mARCAImafLz-RRK1YI,희영대,204,108,106,0,0,0,0
wq6VWNh6yNATMbJN0f3ss3mmAOaDihBi0dMTAZVzhFAWao0,떠 둔,105,113,111,0,0,0,1
wqelMYaA2mp2aUQ_Ci-JeeNUVDi9NHeEVI4zYkjK-fYWahg,피흘리고계시네요,0,82,82,0,0,1,0
Wqig9eLvrEHOFZeA7GzvCTalaqvy2kXcrMJNDHR0HFP0Y54,이립 갱플랭크,14,82,59,0,0,0,0
wqigEA0YkPT4oEq_zGI6uHSYOvbkKBC2VbpeOYT3R7gRAb0,papala,1,95,76,0,0,1,1
WQOt_i8TQYMumm-PtgKQstmXHlPHPqqMEdejky0yk-2vEgwFHFQ-kiin9A,현우 히히,104,160,147,0,0,0,0
wqQfjnofsQ5Pb-2yfungv4hTK452tNuGlT7HJIpOGAU0-a8,"190km",334,64,46,0,0,0,0
WqsztArOSeUtU4Fey9cxCr5-GjBzRRQvJ6oqFGuZyW-SvvCsmpZNbbQMGQ,지옥1,201,336,324,1,0,0,0
WQu4RPLfAQf6hAOrtPDzXYUQl6rB-j1pc_JxaYK7FJyymcU,다 끌 어 줌,1,158,162,0,0,1,0
wQwNLR2bul1WpL49MBwMCyrOkpNokbBjBEfKFfYfQ1mDLAk,승아전용딜도,56,142,131,0,0,1,0
WqwytixCG08sacMiqbifDmJdBpS1LZ5hAQosrllnitJNMLM,야스오요네개못함,123,263,261,0,0,0,0
WqXHKq3bRtiSEtMTf9EwMWwDTegN66_f_HX0FHogmi5XFPE,차이윤제,1,189,187,0,0,1,0
wr33O5UCfYlIZh3yXwup4z59_oVHudFcZ4oceHdnIVWRBZ8,PROPANE,1,21,11,0,0,1,0
wrEBSmW7xC8QYQ61E3dXSSex3JtXHjjsnwrl4P_0LLC1qQ,이데연,1,239,186,0,0,1,1
wRK3KrMxXwEGlL7fS3HgY1CQY4azSweeX3SpZlezLbFqRyD-,eosalyve,284,435,410,1,0,0,0
WRLqggMTgNgR9C1sW4KD1I8RnK74R2MxDIort-zD71-2t7L7OqsbZma5Zg,Hanjiangdiaoxue,311,126,109,1,0,0,0
Ws3VU8VIorOy4atFhhr7Ykfho52B_AJ_DiE6rCcC3vABMqQ,Doram,127,191,185,0,0,0,0
ws9JS3T7j6_au5VLDln8Qf1rDup9Iv1XLZslAYkX2DNbExg,rizcros,104,190,182,0,0,0,0
wS9VizH0H4cu8vlVApA-pbjrPeV2wOGrvhY6UnIx-jJObsc,극한의 오너십,270,305,287,1,0,0,0
WSCrUW67w-EQTBJuCTd0ERr1s5iXYwA-vuXMMBm6CAvXO7aNm098Au5a_A,yaoqujianniMeiko,78,112,114,0,0,0,0
wsH6C1LWcs-VHE1QBYP6pc0y5M71PhjFA27dHuydV_EfF08,telarireal,22,289,228,1,0,0,0
WshflPa77ZsfJ75Hqbl9m6qrrCm63PBopD7JrgIONsyVhZ-L8nwCp1t4cA,qwerasdzxcvf,19,480,468,0,0,1,0
wsM2S29R82tkfCrVpuoSJbqBqe49RNg9oFXEhUTkW0dkww,hogupark,42,153,93,0,0,0,0
WSsm-FhadugLsKOPorO8UKM982ChwxkgzVQCb6UNYd_6l9U,롤로노아 춘봉박,1,59,49,0,0,1,1
wsXcNXS71CElz__cyuFgKdYcdNlZJjWc3mIU__uskX-Dgv8AIdHlyYKWhg,조민권,65,76,55,0,0,0,1
wt1U-iSJk3AXTiBP7VYkxYD5SY863HLhTyavllrUMz77tQ,뽕 걸,323,249,233,0,0,0,0
wtDpH2_kNI24mRf_DbKkA5knL4IeYLrOO2b-l63TkM_ciCU,제자리걸음은싫어,133,197,168,0,0,0,1
WTGt52OI-hG_P-LdaByxxCH8MCF9Xg3EDqtpIIysKtezIQhFfWMUyErG6g,한낫 게임,62,399,376,0,0,1,1
WToUZvv4S79gNflDOIzKAnkitdNoCLtRqugIV3sjnkI3Bz8,paxsa,43,198,181,1,0,0,0
wTs1H2YayOjiEUjNQSRWzOT3XqPh-VHaX6xUIwK60763FOPFSZVmHKfslg,민이 비질게,47,86,61,0,0,1,1
WTuzdgTHvV4hP67uU_Tukn58oya3m4DbN56N7zPnlQ7GUjA,magong00,143,444,436,1,0,0,0
WtWaKMbtN52D11xwecGLqzYqZbNLJirxBFzZL2eLgskTYwFOrw2xPfx91A,"79 01 02 71",59,36,26,0,0,0,0
WTxva8pipaG7hJbvYxEOZBiWMMlyJjhQAd8_2xem3C70yhGuT19kSVQv_Q,qazwsx123987,352,174,133,0,0,0,0
wulbIdr6SWk6hpWPgAHLWyulRk3WP21SQphEzHLVcDNGvS8,귀염둥이완이진이,83,126,72,0,0,0,0
wUOI2YOgSsIUngrngxXYGgEXlPwXZ--E81J98C6IcUPbWp0W80sa1Ol7eg,Academy T1,161,56,51,0,0,0,0
WuOTYKPSLRNw6PGki2Rrz1QJni1yK5O4S11OUYb_QnkAx6k,반갑노진구,1,120,117,0,0,1,0
WUQO0YLT_lrp5qZz1Yirx3fmyk7HShkfE-kn1BaozHoRR9I,가드불능기,82,122,119,0,0,0,0
wuU6e22dta6CRXUbAi_92XhDpTbiGYIwaOEEphQuCpiOcORxWSUoCtvdIA,멘헤라미소녀,1,204,201,0,0,1,0
wuytCn-55XoziEZqLpJmnl_44J2-weGDmoJAXSQ-34DcrtGNjbEKAji8_Q,동 타,20,224,220,0,0,0,0
WV6X9M7eb9DHcwuFdHJ9ualRXvKg6ymTavD8U4ltZ2t-wKw,JAGD,107,72,56,0,0,0,1
WVA1LgOU1ocvPYSFWkV2PeuPRdJ3o27N2NN2k8MesdRCm3OW,MosikkaengOwO,15,125,123,1,0,0,0
wVCNmvZ4XTA0ZETxGYO7C19J-p6Df4JjfNnbeiF440WGbH8WtGtzIW-U_A,OMG IM OUT,58,222,157,0,0,1,0
wvdeA9H6qahHYU9dOGS5ynjZnD2ZvtHe21brFIZBz7C_FA,옆집씨암탉,0,105,77,0,0,1,0
WvdhK-7RB985Xay9-WBKMtEnkOPLqDbbibD6yHgEtCuRIYs,나는야케케몬,25,107,96,0,0,1,0
WvmRorE0qM2dzJCAx_V7rLA1t1q1q5e4f1YEgn5Dx_z3Ow,말걸지마라제발요,1,52,46,0,0,1,1
Ww3jQbBvffT8H_hi905FVNfrSem7yfjuNFUILZw5JZeORfECMd734wYrDw,Night tide,32,38,33,0,0,1,0
wW9auvjHWnDxaiGgeCMVSApyq7q5aBRhyzbzm-urIpnYzEKhJJ82oT174w,Target0127,87,190,160,0,0,0,0
wWB-afLr1P7TX9tUg0UapTjHjJjmD1OHGyoMb7e1JapsnWE,Fairy,192,72,54,0,0,0,0
wwDqYtXTNf-1riYUJN33XAH20PyZPP15csJ8DNLZXg5HL8Y,춘석이,103,97,95,0,0,0,0
wWeyt3xpqing9owS2DCD4OdMYlYz6-bIQCDXf7UQykLgHQ,고추달,86,149,142,0,0,0,0
wWHlWkYYYmHPqXA16j92R4g3XFKnGBnxYY6AAY2sAB8lU7I,잿빛저울,206,84,58,0,0,1,0
WWmS5eUKFrov6r4GLJJ44UfNr81L7GFLMSlU-D8rAl4AE7WKN1LaIL-sZw,"11석",42,67,48,0,0,1,0
WwYFgJI7We-E0FuIQxeKM3SiWtH5BJz5dDfp-v5FL7jC_WU,망고왜먹다망고얏,162,89,71,0,0,0,0
wX1XURoTfaOjJv4ackwjxX7Q2wAoefgj2FT2rX6tmSJlCxU,woqaixacaz,138,103,72,0,0,0,0
WxBtP_vAltkgpijrWkh2py3g7Epdp1Llxt2rYkMCS91qITE,날이 선 킬각,202,178,163,0,0,0,0
wXdiqrKl9QvUAnbBLZf3XpF0sCDtsVKaAIw4cEwKfTy6_osR,곧추선남자,0,394,396,0,0,1,0
WxgqNuj8NgX8iVcNH1qjzijiTRcNKidaxeM-odHEIoOL4v7nvhLvaK2Psg,bxxn,305,136,119,0,0,0,0
wXIwnUIC8bwAPfZ1yrD5jyrlnRV36NSMuU_Ap_OGQV-XXi8,January 12th,189,140,108,0,0,0,0
wXppD10no_e2MHCkOidbiIZo3jm8g4uyiDzFh5PzLedxrX1H73eY3x78qw,Despite it aII,422,104,81,0,0,0,0
Wxqo_K_FOK7pBkx3MebjJvz3ImN1d05l-4bDPyKnch6FaN0,Capoo,253,49,34,0,0,0,1
wXRAzvdqD1V2f3kKP3EkSTcqK3kLVv7npgrG7XOPKAJ5L1A,일본을 공격한다,1,75,63,0,0,1,1
