"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
tziNBLNwmKLrbPZO0LI3wUu787ryTgWPXQ6XvIzHaEDPpj4,비비기 장인,490,165,126,0,0,1,0
U_MnTxBAdMqFH2rXy4Dle9HNOz35_uq739DLjGwL31kmz_o,튼튼짱짱만욱,528,59,34,0,0,1,0
u0go9HRyCUnx0fvQz0Y29GEn4bR47vSPGDe2UDT-QAY5Z1c,운 두,681,359,338,0,0,1,0
U24XA1CWterYlPgIB7UhkAQV05Z52v_gEzjOTCEaMeICIGA,삼각 도끼,776,353,313,0,0,1,0
U8ok8gZZfGiAsHlAEC5mxmh1-wkZWpj_1JuHBS9zcsAV0Q,창맞았네,555,350,315,0,0,1,1
U9CH8rxpYz64f4f5mdmRJZX4KGliAEEuY0xn7qxgwwJJJg,칸캐쇼데캘천고제,652,150,123,0,0,1,1
ucalVP76xyKaWN9UQ7yOen3ISd63LyixQOXGHVkeuW9f4xLA,젤리피흡버프좀,532,226,196,0,0,0,0
UDacWvU3UZXpQlORYDUebbHuCycO9PBBzkOpiIlAZjqtWWV2m3mkEjH30g,taibuxiaoxinla,703,149,120,0,0,0,0
UgMB1ckupgFBecUTiPfj_7IW2Q2cpI_vZ8Yu9oW-eAR-a1I,GABUNGKlNG,575,310,291,0,0,1,0
UhqmGHEGBrdo8njWPYcQcHxVvznvzrb6rfoP75KDM9dmv-g,에프피엑스 츄츄,565,117,60,0,0,0,1
UhWj10X_61OLCsIrphedgyLY08ba-J1Ak-sU5dHo5jcE6jI,YouShouldKnowMe,538,398,381,1,0,0,0
UIurUvtm5Ycn_yAHsbnRxCLT98GxjitGSUZKdPnXGMVT1QI,NS Calix,803,419,392,0,0,0,0
uLq35rq3CfSHIMqU6742bpSQcwv-ksBDVRE9ghJ3hWDj17I,사람이름이손승현,527,134,103,0,0,0,0
uMDJU0SYxRdvWmdM4vin572s9PJMMPlc8VqL4sOm4rY8Mni20YCjHLNgaA,이잉하지마세요,712,429,387,0,0,1,0
uP-h4tgAm0E69tQs3tIxs0oxpna7iCIlqFs519SKnQP8s803evmgfJwSTA,YeQiuFengTCO,534,466,445,0,0,1,0
uPaSOs-o8T1a5o2kbHVGt4-J_N4PnWJPknXsHGilvnu7dgI,나라카일,540,217,190,0,0,0,0
upYC9NEr0gQpvDgaq1MAjsGsjgPWYxzsEAln_-1TrHtJDg8,누가 최고야,560,187,166,0,0,1,0
UQaQD2BPJp7qvZY0XZ8fPmq6dDtSl5q4rayzTo4HkFod1X4,박준혁,547,223,202,0,0,0,0
uVCnd5yXaVyUqOs-KAxIdU2ISulWLZa2HjrJpWwfK65NJlM,조이마더,643,128,102,0,0,0,1
UypSeHpC1xEJzL0x26AJfksfOsRCyThCuiFWDf99LhS9MuynS1efKuR97w,민식박 제자1,552,321,302,0,0,0,0
uZPSW0kjiYGCHzZWBPScArKvznOSew-lar3oMM9DRhPoIw,이기는법모르는자,520,149,125,0,0,0,1
uzyEMJQ-kQ5oO2MHyDPOFAfPZD8kWQXG9Xn_Iycf6v99WZLmtJ0tTOrG9w,qwewqeasdqw,541,135,100,0,0,0,0
V0Fzq6P_VVNoIHYLxLb5IAwH9O5s5JzhHXuyXDfr1FeKb6Zn9hmjgj40Lw,띰띰한 세상,555,151,126,0,0,1,0
v2QMOwYpMxGn6nrFwZuzhD2AYCTAaHHO8ZPmtcUtBk0P7bGnpdPaGOTOYA,wudiqiuqiu,555,152,103,0,0,1,0
v6Fb2nOqIK3j6bAbjRLOB7BpWxeMA-PlJczdrMwI5JYplIm4hPGoZvdfyQ,THE 1116,583,254,233,0,0,0,0
v6TYQSVaS9ZJJZlsRRBaji_xQj9d1GGxOZOKIdHHXlQNNIQ,사현2,725,383,329,0,0,1,0
V9uVPlilZBfSo29cNqJVITho78YHxRrC3XwetSM9tduk4mk,도천지,667,291,263,1,0,0,1
VAAzZw4hTaDpry_cg6W6bMQK2BorkDclZPTxvyIi0sCdGR0,akudama,538,146,114,0,0,1,1
Vbfchvmi_YfTxSQKDZcamKJT4D3xsIAicTVMk6HeLCXgQiY,리숌마,513,100,75,0,0,1,0
VbHE9GXSdUR9IFxQj3I4WWs8u3XuleYG55ekNJR15fHTXI8,얼른나으세요형님,599,99,66,0,0,0,1
vCe9fihiXTBHroDydEwTeIMg9qnTRCFgJ7paOxjP8r9EqbM,NS OddEye,673,357,333,0,0,0,0
vfiuipDLp9-YZEJhyHeq8Pdf-eznBbouIa76VsEqKSutKR5UPzLwRVLrow,"9277",531,522,506,1,0,0,0
vg2400DxGmuDu9cEmKyTjJoy0VQblci7q4t8HiWPS3fjyA,김인겸의 문단속,782,127,100,0,0,0,0
vgf49yLei82WoKYguTKnINTrlls4A0E3jjNeNnHfN3048wc,승 핵,530,127,101,0,0,0,0
vQTkjOv2YboVvEGKrkXq3lYl6NpvwC5F_u9fgymE98ot7xy5E1FlVHXlsw,Hanekawa Tsubasa,696,148,110,0,0,0,0
Vri_wB5Ht8DAl1bHiFxt5MA6NtCtwuEysuJY72cyLTaHBfVt,한낮의빛이어둠의깊이를 알겠는가,519,151,122,0,0,0,1
vRjJkyfCXkMF8n0AW9zmdYvfHG4lXxcsva1WJe4nJd3XU0A,국가정원 순천,537,133,105,0,0,0,0
vUbaWe3VzxBsXgytrc_eyOYiueqdNLQCH-LUaQqbDEBmsA,DEULDEUL,529,115,93,0,0,0,0
vuhbkoMCCBIa1VNAlHef-v-09fNwpTW7cn7ycnUsQVf5A8ZnxPZupEuyjw,Delimanchu,545,149,140,1,0,0,0
VurgkAD6P00MpnnPcc2UPTxfpgPmeGR3MNdY48V09D9Jb_BdWTwPDKFCOA,부엉희,515,79,57,0,0,0,0
VXmOC5pMX8nDC62OoKQejuqSFgsvT11CaFBHLw-ZUGGrnGQ,Sangchu,779,114,85,0,0,0,0
VxpBzcnZbL-NUGo6Xzv7Wt-PbLGlw7rmLlEHbUdK_negnBs,"1처형 900골드",518,128,105,0,0,1,0
w06OFOBzKcfwpVDMNylLPwvtpFjIcpuYccOPvJvJL1Pr9zez_Cxt6PSjYw,좋나못,707,181,169,0,0,0,1
W1_T89R90sOlPn4wwTnnbrWx32q8IV66Pyqea3umgEzAY0tyPHi0ZOOZGA,xiaohuan Rell,561,155,97,0,0,1,1
W7eHK0g_sqBhLVjZm4T9M5vrY5SmZGujBuiJi-HZ2cW4-GM,여자아이는강하다,653,89,61,0,0,0,1
W9DJPOcHYrmJMR5u4dsVXQJ5N9qkLyMzGV-RsGz8yU-nldOhEiqNB1AtFw,Demonstrator,689,69,41,0,0,1,0
w9S24F58C_2UWtPnMrcSIiE15HSWt9Wvc_ZPkfy_EM2b8os,want open,577,445,418,0,0,1,0
W9YJpTJrsBclsFF_TrlBlr9_SPlBIEw-PaI--8DtN8R3bcc,jueduihexin,702,208,157,0,0,1,0
wDfa76raRpMcbKIDNUXRN3cUxdhsbASLcmpMtHL1f-9uD2s6iTWCCe6aaQ,땅우양1,732,160,136,0,0,1,0
wDQW-LjDM1LPPaLbcO5uK00MS8nMzHnv1TUBG7O2K9iqiLY,동냥아치,721,235,210,0,0,1,1
wDZugXe46kNiHDEwXWpeWGxnGqxOKqOKarvgqx3MJUzI9XS2Y7d8riXQ6A,첫 봄1,535,231,215,0,0,1,1
WF71fkYM0p1aN689u_06Yz-z35mroq9ezFiqgJwLs67dpbA,sick villain,720,185,160,0,0,0,0
wfh28r1uKX_PZZ4wKK3TTe-8q3eHOTtqvylO1IzQ4glKawUbIEkD-rJHSg,포소포소,684,182,150,0,0,0,1
Wg3aCmEG6VjXq3T_IbPLVYXLAEkrhrmhIky679zUShz6q4k,YOUSONOJAM,584,317,268,0,0,0,0
WGoor7DQD3hZCwaeSVEul4vlKBaiDemLtiphAslXQzdpY-aduNAEza7Dyw,zoe030,845,182,112,0,0,1,1
Wgrf7SHFfvcFGO3yI2-qlyfhYIMdNz0xoAbRRWDeZXj3fdU,RANGERKING,529,67,40,0,0,0,0
wj8u0NQAnNwClXQeUUIBYmygiSzFEizU-5l6_85CZ3u2vA,UnKnowChaos,593,258,238,0,0,1,1
WNNWhKf9lvpeyw-8y4soZ1kADI88LLa38tAGsUzhLu49X2PQIRo4i4QuXQ,뉴진스 오마이갓,586,241,210,0,0,0,1
WNWClx6Q5Q96LEH3VqcAb_iaOgg4e24-qioznjnseBBUSp3okcwZpyngIQ,wangyiran하나님,569,138,91,0,0,1,0
wONbHUvOtL08cjrE0lyPUb_4mrHxdHtJuj_TjiAe35gkcEw,픽셀 쪼가리,669,244,223,0,0,0,0
wpb7PZTEwaqcJI7xUOpFAYomZN6NqcKE935K0NwrTfaZcYMT,Mg m1d,679,287,258,1,0,0,0
wR5V3qAupeOjmspdfWCOOeEfJZdEZg3Bi0t0hz4fkY2hS6JmMj7Rl_2n5g,울부짖는마오카이,570,558,537,1,0,0,0
wui71UnqDqL9cqTLLXcbQM9ABOhdWuBS-7Lmeixq_HLqoqc,CuteLeeYeon,539,220,168,0,0,0,0
Ww7attZS2GDHDgPK-48w7o__6992W7LeVIrI8vG0_tvi8rYcW3mDN0jvfw,집앞에 감귤농장,677,315,287,1,0,0,0
x0_vF9btvuQbCmvLeEJq4FtGNhRjkA9z_WrZVnETspXWgVzhz0rHi-BfCQ,현재가 제일 중요해,571,64,31,0,0,1,0
X2uS9sow4EfVCt5etCyon9UEX39a3Mok0FEI0WGIM3XG3A,엉덩국 갱승제로,647,313,282,0,0,1,1
X3Qty72rhkS0G2Bf7IBIaqH6jSZL7glBXbNaJ1xYsx84aPhkiCzP3RxRaA,맵안봐,524,157,112,0,0,1,1
X76MNKja-yIUR6LtJ1ZBiOYovOzlKHcGdGm3MRiXt9x4-3y4R4-zHvBi4g,우승을 차지하다,863,286,249,1,0,0,1
x7o6hHudZ1EWph2rum5t0FuPbD0W4uJqW8DQPUT3syaFv2EzKyp-3Mvrqg,잃어버린심장박동,543,119,99,0,0,1,0
x7TKGF9okiChudTwkeAX9Zg-RRwX8AaLxBZ9VAp4eDQBHxfU,waywode,690,198,181,0,0,0,0
X94yJVhli_6VB77oTO9IW1Mr5I0RhpiMaMhPGTPcop44UKWF6sR9YHfiBQ,NS Carlm,566,185,154,0,0,0,0
XbwZiUSRgftGpTpvaGjPxkYs7Y2SFLx5WItUcY6go7nTamM,못하면조용하장,563,163,119,0,0,0,0
xEWp4qafU8j5A1RKAQhMKPRya_Ql6T1rnrVoVJkezU21KBsLgRrGAmqJIg,Straight to Hel1,712,182,126,0,0,0,0
XGp4obkeewjt-84lOyzt_KxzQatnblz7GXeeY9DDzDV-xoVlq-CHah1poA,shaoye3,427,188,142,0,0,1,0
xl9PHajjH4JKOYABTG-PNXal8yoqDyyWLq3OxLgIDgh1o6c,즐기려는마음뿐,521,71,45,0,0,1,0
xndp_BrmY8MQjXaj4ZIuQ0Ex8IEtmsQX9UqkY5pQXvMtF-ktGgf0CGVZEQ,YeGod,540,188,166,0,0,1,0
xuv0fZNDUN23fGEo-plDO2lpsc8Wzah8pkYs8ONZN-6wx6M,토끼예나 예쁘다,571,176,152,0,0,1,0
xVn41Ldd-F4fduEgOEhzoLYX_D97dLhnlwaphVElZmQgW0xXXpEne2YTlg,cutexin1,516,223,205,0,0,0,0
XXDy300krvmSEQAad-Rb5R7KMatnOZ7jGUb1Zq_WfRnAHeE,허 맹,583,114,79,0,0,1,1
xXX3CAL8mxMgUbE-f-zJPLfVG0trn8osMhrjVz7rVP5u1NM,진조 알퀘이드,664,385,356,1,0,0,0
xY2mnQ2n0ABfwXzRfKWK6D9tpA10nLlJQDL9oSuATB31uiUnmE2Aixq-4A,ge li fei si,526,299,277,0,0,0,0
xYDkvB857bs252fhuVB0bHeofPCM8AQID2-Jinl71g9CmzA,피 엔,527,209,168,0,0,0,1
XyETTlbQrkF4kRz-7OylV3_WDxVqRhUuat9hVp7qxthvCg,푸돌이엉덩이와압,551,238,250,0,0,1,0
XZ5LnWxN54XR00YmLbZ02ybu7OOV9HcoWMhGxlWMExt89lk,"6두콩",640,320,294,0,0,1,0
y2AmK4imKl4RUnc7Wlk4EPUQH8JIxutlFRiGgs7_PfQ622E,어제보단잘하자,682,144,110,0,0,0,0
y63ZpWTP_kAfrVJJCA8rpBLd7uxi6UFbsCYdh7sQu_PrO0I,모딱민,546,108,83,0,0,1,1
Y77frJ8_whkxx-xtTUL7rfyFWKKcg87dT4crnU56qT5kc6E,DK Heru,670,510,497,0,0,1,0
YBLPGXuT9vKdFG4T_C_vl8w1aZdMeHOdvXKE3nRaVuC1uafXEV4hdaiPfw,봄방학기간,515,57,31,0,0,1,0
Yclutm8kxm-iQCL56WKBjnEXgyz9PfyPo7z5vVXSNPwSuFn9Ulq5pR-KxA,"9ugK1ng",571,200,154,0,0,1,0
ycm6TDNJ2In5Vq5dM2kz1kk8sp7Tv1TBeIBMkz3IXeJ_2l2b4Lc2ACMmVA,슬픈마지막10대,528,239,223,0,0,0,0
YCPOT9kh1q3dr4r3arynCr9j1GU53nAq6Mf4PD8dAam1Oa7MqTa8maS7Fw,Cody Pog,794,308,272,0,0,1,0
YDSTEg_uWkv9hFFxevwz_b0K04GYQQqF03DV77EjL6p6Ymg,카타형,498,282,261,0,0,1,0
YeWdYD4KJxtVM6DK6qDr7tV7gFxpImHrFlgcRaqgCH2nnTE,낭 만,582,362,337,0,0,1,0
YgxNXv3WOvCWp55sD24OaUHOKCp36ut7IScC2KgaYR5g9dU,으아 힘들어,529,86,58,0,0,0,0
YH_Gv25rDngAkHMmnKawACVx0ArNu2rF24swg-7r7PePoFo,DEL1825712765766,763,137,104,0,0,0,1
Yj_Bz-ZGYj--5z9OXREtH_fFhxZerPd2QVlrsCwgLan6gDakjcSeKY0czA,사랑스러운 슬기,591,111,88,0,0,0,0
YLHkv1zVDxtJMT8JzUd2Cz-CZRQWz9TaFuao2EzSvEVUarQpAz4RWv4yGA,iflve,725,84,44,0,0,0,0
ypfLfzQZIFfydiNz9RKcAoG6RYbHw9PwXdi1sMb0IerNmvSMrZ0Hn9OvmQ,i kid,579,310,291,0,0,0,0
yPvw8S9IK1xAS1kba_Mn1Ron7jo2wME7c4HDDBX_LqXO7LewXwDGJB0Ozg,인성업,757,162,123,0,0,1,0
yqR6z00zSLLbfWj1vP90KNq2tO2lgX-O9_tFsXHmvWTlBHY,Life ls Short,657,195,170,0,0,0,0
yU6yMR8c9RURxqiTO8LjA1xZ_R-Zj_8byCa0SyL4p5PnEDM,규 보 리,704,150,122,0,0,0,0
YYlEA_lLfUzWU0UgtFZeaFOWG-V1ZeUozg482430cnZ3_pLsRq3xmADQZg,qwerr,728,409,373,1,0,0,1
z77dxdpX1XOU1qR7zJasblTXP9dSEnbgQAuJgALd5UKe7sY,피들서폿누가함,678,244,208,0,0,0,0
z9syVb6WkUfotZkC1CTTCXGWi-xYEImBqkwm3pSn_xWvEbw,IgNar,765,195,165,0,0,1,1
ZAYvEZXnRUZ3XIMaw8OQ5i-ilc9981POZi188Un-b5cn7A,JUGKING KR,525,264,171,0,0,1,0
Zb5kZANrNGwbAw8JHdxBPNVQKeBnyOK-oACQMCYRcPYc7XwAtsTHXyuNPg,기 찬,733,400,375,0,0,0,0
ZbeD_fEfNco0jz_l6B_QQtHyajuN3vvDS6yLPDwWclfUxSE,트빅카,597,131,92,0,0,0,0
ZCg86qFe2r1WWhhibuVV3WWOdZb8s7GFd6Y6vTl63gcJzto,"4명없어도계속함",540,201,177,0,0,0,0
ZciefaXUjyjQlHrm7_FmyVXLybfgLlQ6tIvjeEJbY6EUiq8,중요한건핑크와드,530,186,162,0,0,0,0
zDlEALKyATi7u-BJucQeyeaRD0rX84u74LadZ9NCbAYrFw9ShLlWKer7NA,oeoeoeoeoeee,660,271,217,0,0,1,0
zFi_ZNWGMK9UX9fgZWvb8QQW4HQWXRPSJun3Q4O29vkgJRg,코카콜라 맛있댜,781,214,192,0,0,1,1
ZfJ8Z0-padLZKYBVeURgZgKo9CXQH6sBehZWLPvlESzlzAI,금강월도,573,248,219,0,0,1,0
zHomT2w76nINBU3GCMM7aitJHmTKS4zDPm-f-C1NGeMTmjqH6iDO3NjMBQ,owoqaq,664,112,73,0,0,1,1
ZKu6isR9pVA2FGQVOPZUODbucM-eVPmgmk4DcZBwrSlRk0E,agagagag,829,314,277,1,0,0,1
zlI4E8k2u7T3HHPYFRI1FH2TuZOVVOcOC3Zae74WsKa2rvMWoc237WfmnQ,Twitch익산누누1,533,242,225,0,0,1,0
zoo4YmcgrprKqQzfQiIEx00DXWTX0UIv2pv2WmmXUHu2wLAP9X-grUt1OQ,전설이 될 남자,815,252,208,0,0,1,0
ZqF_utNZAanYMXzTdsF28WPog3P9ydCWRgthmyawx-VcnA,LlSSANKING,635,231,199,0,0,0,0
zRsJDz6mPvCu-V_MW1PX--IImgn1OTCIKLIrresFkJecZA-ATnOnAb7q5Q,빈 스토리,561,179,152,0,0,1,1
Zs4cG0jeq6cwiCuDTDNzDyWsRXVSM3KEgS0gy00GItYOau8,Rascal,653,208,190,0,0,0,0
zVhb8wZrKgOXEeCz-AqUczc1hTupON3f8RQGBeynoJFsfw,rtoofr,719,372,341,0,0,1,0
