,item_id,item_name,item_desc,item_icon,item_plaintext,item_totalgold,item_basegold
183,3860,타곤 산의 방벽,<mainText><stats>주문력 <attention>20</attention><br>체력 <attention>250</attention><br>기본 체력 재생 <attention>100%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 4개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3860.png,,400,400
184,3862,영혼의 낫,"<mainText><stats>공격력 <attention>5</attention><br>체력 <attention>10</attention><br>기본 마나 재생 <attention>25%</attention><br>10초당 골드 <attention>2</attention></stats><br><li><passive>헌납:</passive> 아군 챔피언 근처에 있을 때, 챔피언과 구조물에 피해를 입히는 스킬을 사용하거나 기본 공격 시 20골드를 획득합니다. 30초당 최대 3번까지만 발동합니다.<li><passive>퀘스트:</passive> 이 아이템으로 500골드를 획득하면 <rarityGeneric>해로윙 초승달낫</rarityGeneric>으로 변하며 <active>사용 시 -</active> <active>와드 설치</active> 효과를 획득합니다.<br><br><rules>너무 많은 미니언을 처치하면 미니언 처치 시 획득하는 골드가 감소합니다.</rules></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3862.png,적 챔피언에게 피해를 입히면 골드를 획득하고 업그레이드됩니다.,400,400
185,3863,해로윙 초승달낫,"<mainText><stats>공격력 <attention>10</attention><br>체력 <attention>60</attention><br>기본 마나 재생 <attention>50%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><li><passive>헌납:</passive> 아군 챔피언 근처에 있을 때, 챔피언과 구조물에 피해를 입히는 스킬을 사용하거나 기본 공격 시 20골드를 획득합니다. 36초당 최대 3번까지만 발동합니다.<li><passive>퀘스트:</passive> 이 아이템으로 1000골드를 획득하면 <rarityLegendary>검은 안개 낫</rarityLegendary>으로 변합니다.<br><br><rules>너무 많은 미니언을 처치하면 미니언 처치 시 획득하는 골드가 감소합니다.</rules></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3863.png,,400,400
186,3864,검은 안개 낫,<mainText><stats>공격력 <attention>20</attention><br>체력 <attention>75</attention><br>기본 마나 재생 <attention>100%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 4개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3864.png,,400,400
187,3901,<rarityLegendary>가차없는 포격</rarityLegendary><br><subtitleLeft><silver>바다뱀 은화 500닢</silver></subtitleLeft>,,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3901.png,포탄 세례가 시간이 갈수록 빠르게 발사됩니다. (지속시간 동안 추가 6차례 발사),0,0
188,3902,<rarityLegendary>죽음의 여신</rarityLegendary><br><subtitleLeft><silver>바다뱀 은화 500닢</silver></subtitleLeft>,<mainText><stats></stats><mainText>포탄 세례가 범위 중앙에 추가로 대형 포탄을 하나 발사하여 <trueDamage>300%의 고정 피해</trueDamage>를 입히고 1.5초간 60% <status>둔화</status>시킵니다.</mainText></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3902.png,<mainText>포탄 세례가 범위 중앙에 추가로 대형 포탄을 하나 발사하여 <trueDamage>300%의 고정 피해</trueDamage>를 입히고 1.5초간 60% <status>둔화</status>시킵니다.</mainText>,0,0
189,3903,<rarityLegendary>사기진작</rarityLegendary><br><subtitleLeft><silver>바다뱀 은화 500닢</silver></subtitleLeft>,<mainText><stats></stats>포탄 세례 범위 안의 아군은 이제 2초간 <speed>이동 속도가 30%</speed> 상승합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3903.png,포탄 세례 범위 안의 아군은 이제 2초간 <speed>이동 속도가 30%</speed> 상승합니다.,0,0
190,3916,망각의 구,<mainText><stats>주문력 <attention>30</attention></stats><br><li><passive>저주:</passive> 챔피언에게 마법 피해를 입히면 3초 동안 <status>40%의 고통스러운 상처</status>를 남깁니다.<br><br><rules><status>고통스러운 상처</status>는 치유 및 회복 효과를 감소시킵니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3916.png,마법 피해량이 증가합니다.,800,365
191,4005,제국의 명령,"<mainText><stats>주문력 <attention>40</attention><br>체력 <attention>200</attention><br>스킬 가속 <attention>20</attention><br>기본 마나 재생 <attention>100%</attention></stats><br><li><passive>합동 공격:</passive> 챔피언을 스킬로 <status>둔화</status> 또는 <status>이동 불가</status> 상태로 만들면 추가 피해를 입히고 표식을 남깁니다. 아군 챔피언이 해당 적에게 피해를 입히면 표식이 폭발하며 추가 피해를 입히고, 자신과 아군의 이동 속도가 상승합니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 주문력. <br></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4005.png,피해량의 일부를 나중에 받습니다.,2500,750
192,4401,대자연의 힘,<mainText><stats>체력 <attention>350</attention><br>마법 저항력 <attention>70</attention><br>이동 속도 <attention>5%</attention></stats><br><li><passive>흡입:</passive> 적 챔피언에게 <magicDamage>마법 피해</magicDamage>를 입으면 <attention>굳건함</attention> 중첩을 1회 얻습니다. 적의 <status>이동 불가</status> 효과를 받으면 추가로 중첩을 얻습니다.<li><passive>분산:</passive> <attention>굳건함</attention>이 최대로 중첩되면 감소된 마법 피해를 받고 이동 속도가 상승합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4401.png,이동 속도와 마법 저항력이 증가하고 최대 체력에 비례해 체력을 재생합니다.,2900,800
193,4403,황금 뒤집개,<mainText><stats>공격력 <attention>70</attention><br>주문력 <attention>120</attention><br>공격 속도 <attention>50%</attention><br>치명타 확률 <attention>30%</attention><br>체력 <attention>250</attention><br>방어력 <attention>30</attention><br>마법 저항력 <attention>30</attention><br>마나 <attention>250</attention><br>스킬 가속 <attention>20</attention><br>이동 속도 <attention>10%</attention><br>생명력 흡수 <attention>10%</attention><br>기본 체력 재생 <attention>100%</attention><br>기본 마나 재생 <attention>100%</attention></stats><br><li><passive>무언가 하고 있음:</passive> 영구히 불타오릅니다!</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4403.png,만능 아이템입니다!,7187,687
194,4628,지평선의 초점,"<mainText><stats>주문력 <attention>100</attention><br>체력 <attention>150</attention><br>스킬 가속 <attention>15</attention></stats><br><li><passive>초강력 사격:</passive> 700 거리보다 멀리에서 대상을 지정하지 않는 스킬로 챔피언에게 피해를 입히거나 <status>둔화 또는 이동 불가</status> 상태로 만들면 대상의 <keywordStealth>위치를 드러내고</keywordStealth> 자신이 입히는 피해를 증가시킵니다.<br><br><rules><passive>초강력 사격</passive>을 발동하는 스킬 역시 피해량이 증가합니다. 소환물이나 이동 불가 효과가 없는 덫은 이 효과를 발동시키지 않습니다. 범위 지정 스킬은 처음에만 이 효과를 발동시키고, 거리는 사용 시 위치 기준으로 계산됩니다. </rules></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4628.png,챔피언을 이동 불가 상태로 만들면 벼락이 떨어집니다.,3000,1050
195,4629,우주의 추진력,<mainText><stats>주문력 <attention>90</attention><br>스킬 가속 <attention>30</attention><br>이동 속도 <attention>5%</attention></stats><br><li><passive>마법의 춤:</passive> 한 챔피언에게 별개의 기본 공격이나 스킬로 3회 공격하면 적 챔피언과의 전투에서 벗어날 때까지 이동 속도와 주문력이 상승합니다.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4629.png,재사용 대기시간이 대폭 감소합니다.,3000,815
196,4630,역병의 보석,<mainText><stats>주문력 <attention>25</attention><br>마법 관통력 <attention>13%</attention></stats></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4630.png,,1250,815
197,4632,신록의 장벽,<mainText><stats>주문력 <attention>20</attention><br>마법 저항력 <attention>25</attention></stats><br><li><passive>적응:</passive> 유닛을 처치하면 <scaleMR>마법 저항력이 0.3</scaleMR> (최대 <scaleMR>9</scaleMR>) 증가합니다. <br><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4632.png,,1000,115
198,4633,균열 생성기,<mainText><stats>주문력 <attention>70</attention><br>체력 <attention>300</attention><br>스킬 가속 <attention>15</attention><br>모든 피해 흡혈 <attention>7%</attention></stats><br><li><passive>공허의 부패:</passive> 적 챔피언에게 피해를 입힐 시 매초 추가 피해를 입힙니다. 피해량이 최대가 되면 추가 피해량을 <trueDamage>고정 피해</trueDamage>로 전환합니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 모든 피해 흡혈 및 주문력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4633.png,,3200,1050
199,4635,흡수의 시선,<mainText><stats>주문력 <attention>20</attention><br>체력 <attention>250</attention><br>모든 피해 흡혈 <attention>5%</attention></stats></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4635.png,,1300,465
200,4636,밤의 수확자,<mainText><stats>주문력 <attention>90</attention><br>체력 <attention>300</attention><br>스킬 가속 <attention>25</attention></stats><br><li><passive>영혼 찢기:</passive> 챔피언에게 피해를 입히면 추가 마법 피해를 입히고 이동 속도가 상승합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4636.png,,3200,815
201,4637,악마의 포옹,<mainText><stats>주문력 <attention>75</attention><br>체력 <attention>350</attention></stats><br><li><passive>아자카나의 응시:</passive> 스킬 피해를 입히면 적을 불태워 매초 최대 체력에 비례한 마법 피해를 입힙니다.<li><passive>어둠의 계약:</passive> <scaleHealth>추가 체력</scaleHealth>만큼 <scaleAP>주문력</scaleAP>을 얻습니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4637.png,,3000,815
202,4638,감시하는 와드석,<mainText><stats>체력 <attention>150</attention><br>스킬 가속 <attention>10</attention></stats><br><li><passive>신비로운 상자:</passive> 이 아이템은 구매한 제어 와드를 3개까지 저장할 수 있습니다.<br><br><keywordMajor>지원 퀘스트</keywordMajor>를 완수하고 13레벨에 도달하면 <rarityLegendary>경계의 와드석</rarityLegendary>으로 변합니다.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4638.png,,1100,1100
203,4641,고무의 와드석,<mainText><stats>체력 <attention>100</attention><br>스킬 가속 <attention>10</attention></stats><li><passive>신비로운 상자:</passive> 이 아이템은 구매한 제어 와드를 3개까지 저장할 수 있습니다.<li><passive>번성하는 제국:</passive> 투명 와드를 15개 설치하면 <rarityLegendary>감시하는 와드석</rarityLegendary>으로 변합니다.<br><br><rules>투명 와드 장신구와 업그레이드한 <attention>고유: 지원</attention> 아이템으로 투명 와드를 설치합니다.</rules><br><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4641.png,,1200,1200
204,4642,밴들유리 거울,<mainText><stats>주문력 <attention>20</attention><br>스킬 가속 <attention>10</attention><br>기본 마나 재생 <attention>50%</attention></stats></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4642.png,,950,265
205,4643,경계의 와드석,"<mainText><stats>체력 <attention>150</attention><br>스킬 가속 <attention>15</attention></stats><br><li><passive>신비로운 상자:</passive> 이 아이템은 구매한 제어 와드를 3개까지 저장할 수 있습니다.<li><passive>주시:</passive> 투명 와드 및 제어 와드 설치 개수가 1 증가합니다.<li><passive>이쉬탈의 축복:</passive> 추가 체력, 추가 공격력, 스킬 가속, 주문력이 12% 증가합니다.<br><br><rules><rarityLegendary>감시하는 시야석</rarityLegendary>에서 업그레이드됩니다.</rules></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4643.png,,1100,0
206,4644,부서진 여왕의 왕관,<mainText><stats>주문력 <attention>70</attention><br>체력 <attention>250</attention><br>마나 <attention>600</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>신성한 보호:</passive> <keywordMajor>보호</keywordMajor>를 받아 챔피언으로부터 받는 피해가 감소합니다. <keywordMajor>보호</keywordMajor> 효과는 챔피언에게 피해를 받은 후 1.5초 동안 지속됩니다. <li><passive>신의 선물:</passive> <keywordMajor>보호</keywordMajor> 상태일 때와 보호 효과가 끝난 뒤 3초 동안 주문력을 얻습니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 이동 속도 및 주문력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4644.png,,2800,265
207,4645,그림자불꽃,<mainText><stats>주문력 <attention>100</attention><br>체력 <attention>200</attention></stats><br><li><passive>잿덩이꽃:</passive> 챔피언에게 입히는 피해에 의 추가 <keywordStealth>마법 관통력</keywordStealth>이 적용됩니다. 이 수치는 대상의 현재 <scaleHealth>체력</scaleHealth>이 낮을수록 증가합니다. 최근 보호막을 받은 대상에게 효과가 최대로 적용됩니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/4645.png,,3000,700
208,6029,강철가시 채찍,<mainText><stats>공격력 <attention>30</attention></stats><br><br><active>사용 시 -</active> <active>초승달:</active> 주변 적에게 피해를 입힙니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6029.png,,1100,225
209,6035,은빛 여명,"<mainText><stats>공격력 <attention>40</attention><br>체력 <attention>300</attention><br>마법 저항력 <attention>40</attention></stats><br><br><active>사용 시 -</active> <active>수은:</active> 모든 군중 제어 효과가 제거되며, 강인함과 둔화 저항 효과를 얻습니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6035.png,,3000,425
210,6333,죽음의 무도,<mainText><stats>공격력 <attention>55</attention><br>스킬 가속 <attention>15</attention><br>방어력 <attention>45</attention></stats><br><li><passive>고통 무시:</passive> 자신이 받은 피해를 일정 시간에 걸쳐서 입습니다.<li><passive>반항:</passive> 챔피언 처치 관여 시 <passive>고통 무시</passive>의 지속 피해 효과가 사라지고 일정 시간 동안 체력을 회복합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6333.png,,3300,525
211,6609,화공 펑크 사슬검,<mainText><stats>공격력 <attention>55</attention><br>체력 <attention>250</attention><br>스킬 가속 <attention>25</attention></stats><br><li><passive>광란의 뿔:</passive> 적 챔피언에게 물리 피해를 입히면 3초 동안 40%의 <status>고통스러운 상처</status>를 남깁니다.<br><br><rules><status>고통스러운 상처</status>는 치유 및 회복 효과를 감소시킵니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6609.png,,2800,500
212,6616,흐르는 물의 지팡이,<mainText><stats>주문력 <attention>50</attention><br>체력 회복 및 보호막 <attention>8%</attention><br>기본 마나 재생 <attention>100%</attention></stats><br><li><passive>급류:</passive> 다른 아군의 체력을 회복시키거나 보호막을 씌우면 주문력과 스킬 가속이 증가합니다.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6616.png,체력 회복 및 보호막 스킬이 군중 제어 효과의 지속시간을 줄이고 이동 속도를 상승시킵니다.,2300,630
213,6617,월석 재생기,<mainText><stats>주문력 <attention>40</attention><br>체력 <attention>200</attention><br>스킬 가속 <attention>20</attention><br>기본 마나 재생 <attention>100%</attention></stats><br><li><passive>별빛 은총:</passive> 전투에서 챔피언에게 기본 공격이나 스킬을 가하면 주변에서 가장 많은 피해를 입은 아군의 체력을 회복시킵니다. 챔피언과 전투에 돌입하고 매초가 지날 때마다 체력 회복과 보호막 효과가 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <passive>별빛 은총</passive> 회복량이 증가합니다.<br><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6617.png,체력 회복 및 보호막 스킬의 재사용 대기시간이 감소하고 체력이 낮은 아군에게 더 큰 효과를 냅니다.,2500,750
214,6630,선혈포식자,<mainText><stats>공격력 <attention>55</attention><br>체력 <attention>300</attention><br>스킬 가속 <attention>20</attention><br>모든 피해 흡혈 <attention>8%</attention></stats><br><br><active>사용 시 -</active> <active>갈망의 가르기:</active> 주변 적에게 피해를 입힙니다. 챔피언을 맞힐 때마다 체력을 회복합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 체력 및 스킬 가속</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6630.png,,3300,300
215,6631,발걸음 분쇄기,<mainText><stats>공격력 <attention>50</attention><br>공격 속도 <attention>20%</attention><br>체력 <attention>300</attention><br>스킬 가속 <attention>20</attention></stats><br><br><active>사용 시 -</active> <active>제압의 가르기:</active> 주변 적에게 피해를 입히고 <status>둔화</status>시킵니다. 이동하며 사용할 수 있습니다.<br><li><passive>비장한 걸음:</passive> 물리 피해를 입히면 이동 속도가 상승합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6631.png,,3300,400
216,6632,신성한 파괴자,<mainText><stats>공격력 <attention>40</attention><br>체력 <attention>300</attention><br>스킬 가속 <attention>20</attention></stats><li><passive>주문 검:</passive> 스킬을 사용하고 나면 다음 기본 공격 시 추가 피해(<OnHit>적중 시</OnHit> )를 입힙니다. 대상이 챔피언일 경우 체력을 회복합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 방어구 관통력 및 마법 관통력.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6632.png,,3300,700
217,6653,리안드리의 고뇌,<mainText><stats>주문력 <attention>80</attention><br>마나 <attention>600</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>고뇌:</passive> 대상의 추가 체력에 비례해 챔피언에게 추가 마법 피해를 입힙니다.<li><passive>고통:</passive> 스킬로 피해를 입히면 일정 시간 동안 적을 불태웁니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 스킬 가속.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6653.png,전투 중 충전하여 큰 지속 피해를 입힙니다. 유지력이 강한 적에게 효과적입니다.,3200,1000
218,6655,루덴의 폭풍,<mainText><stats>주문력 <attention>80</attention><br>마법 관통력 <attention>6</attention><br>마나 <attention>600</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>메아리:</passive> 스킬로 피해를 입히면 대상과 주변 3명의 적에게 마법 피해를 입히고 이동 속도가 상승합니다. 챔피언에게 스킬 피해를 입히면 이 아이템의 재사용 대기시간이 감소합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 마법 관통력. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6655.png,폭발적인 피해를 입힙니다. 유지력이 약한 적에게 효과적입니다.,3200,1050
219,6656,만년서리,<mainText><stats>주문력 <attention>70</attention><br>체력 <attention>250</attention><br>마나 <attention>600</attention><br>스킬 가속 <attention>20</attention></stats><br><br><active>사용 시 -</active> <active>빙결:</active> 원뿔 범위 내의 적들에게 피해를 입히고 맞은 적들을 <status>둔화</status>시킵니다. 범위 중앙의 적들은 <status>속박</status>됩니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 주문력. <br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6656.png,,2800,265
220,6657,영겁의 지팡이,"<mainText><stats>주문력 <attention>60</attention><br>체력 <attention>400</attention><br>마나 <attention>400</attention></stats><br><br>60초마다 체력 20, 마나 20, 주문력 4씩 최대 10번 체력 200, 마나 200, 주문력 40까지 얻습니다. 최대 중첩에 도달하면 레벨이 오르며 모든 영원 효과가 50% 증가합니다.<br><li><passive>영원:</passive> 챔피언에게 받은 감소 전 피해량의 7%에 해당하는 마나를 회복하고 사용한 마나의 25%에 해당하는 체력을 회복합니다. 스킬 사용 1회당 초당 최대 20의 체력을 회복합니다. 이렇게 회복한 체력 또는 마나 200당 <speed>이동 속도가 35%</speed> 증가합니다. 이 효과는 3초에 걸쳐 점차 감소합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention>스킬 가속 5.</attention></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6657.png,,2800,215
221,6660,바미의 불씨,<mainText><stats>체력 <attention>300</attention></stats><br><li><passive>불사르기:</passive> 피해를 받거나 입히면 주변 적들에게 매초 마법 피해를 입힙니다. (미니언 및 정글 몬스터 대상 증가)</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6660.png,,1000,200
222,6662,얼어붙은 건틀릿,"<mainText><stats>체력 <attention>400</attention><br>방어력 <attention>50</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>주문 검:</passive> 스킬을 사용하고 나면 다음 기본 공격 시 추가 피해를 입히고 2.5초 동안 서리 영역을 생성합니다. 서리 영역을 지나는 적들은 <status>둔화</status>됩니다. 첫 번째 대상은 무력화되어 100% 더 둔화되고 2.5초 동안 내게 입히는 피해량이 10% 감소합니다. (1.5초 )<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention>체력 50</attention>, <attention>강인함 5%</attention>, <attention>둔화 저항 5%</attention><br></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6662.png,"마법 저항력이 크게 증가하며, 기본 지속 효과로 주변 적들을 둔화시킵니다. 주변에서 스킬이 사용되면 에너지 파동을 발산해 적들에게 피해를 입히고 둔화시킵니다.",3000,700
223,6664,터보 화공 탱크,<mainText><stats>체력 <attention>500</attention><br>마법 저항력 <attention>50</attention><br>스킬 가속 <attention>10</attention></stats><br><br><active>사용 시 -</active> <active>고속 충전 완료:</active> 적이나 적 포탑 쪽으로 이동할 때 이동 속도가 상승합니다. 적에게 근접하거나 4초가 지나면 충격파를 발산하여 주변 적 챔피언들을 <status>둔화</status>시킵니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6664.png,적을 이동 불가 상태로 만들면 보호막을 얻습니다. 사용 시 적에게 접근할 때 이동 속도가 상승합니다.,2800,700
224,6665,해신 작쇼,"<mainText><stats>체력 <attention>400</attention><br>방어력 <attention>30</attention><br>마법 저항력 <attention>30</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>공허 태생의 저항력:</passive> 챔피언과 전투 중 매초 <scaleArmor>방어력</scaleArmor> 및 <scaleMR>마법 저항력</scaleMR> 중첩을 획득하며 최대 8회 중첩됩니다. 최대 중첩에서 강화되어 주변 적들을 즉시 흡수하고 마법 피해를 입히며, 자신의 체력을 회복하고, 전투가 끝날 때까지 추가 방어력 및 마법 저항력이 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 <attention>방어력 및 마법 저항력</attention></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6665.png,,3200,800
225,6667,광휘의 미덕,<mainText><stats>체력 <attention>400</attention><br>방어력 <attention>30</attention><br>마법 저항력 <attention>30</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>인도하는 빛:</passive> 궁극기를 사용하면 초월하여 최대 체력이 증가합니다. 초월 상태에서 자신과 아군이 서서히 체력을 회복합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 체력</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6667.png,,3200,800
226,6670,절정의 화살,<mainText><stats>공격력 <attention>30</attention><br>공격 속도 <attention>15%</attention></stats><br><li><passive>정밀:</passive> 기본 공격 시 미니언과 몬스터에게 추가 피해를 입힙니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6670.png,,1300,300
227,6671,돌풍,<mainText><stats>공격력 <attention>60</attention><br>공격 속도 <attention>20%</attention><br>치명타 확률 <attention>20%</attention></stats><br><br><active>사용 시 -</active> <active>폭우:</active> 지정 방향으로 돌진하며 착지 지점 주변 체력이 가장 낮은 적에게 발사체 3개를 날려 피해를 입힙니다. 체력이 낮을수록 피해량이 증가합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 이동 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6671.png,,3400,625
228,6672,크라켄 학살자,<mainText><stats>공격력 <attention>65</attention><br>공격 속도 <attention>25%</attention><br>치명타 확률 <attention>20%</attention></stats><br><li><passive>벼락:</passive> 세 번째 기본 공격을 가할 때마다 고정 피해를 추가로 입힙니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 공격 속도.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6672.png,,3400,625
229,6673,불멸의 철갑궁,<mainText><stats>공격력 <attention>50</attention><br>공격 속도 <attention>20%</attention><br>치명타 확률 <attention>20%</attention><br>생명력 흡수 <attention>7%</attention></stats><br><li><passive>생명선:</passive> 피해를 받아 체력이 30% 아래가 될 경우 피해를 흡수하는 보호막을 얻습니다. 또한 공격력을 얻습니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 공격력 및 체력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/6673.png,,3400,600
